tourism_id,tourism_name,tourism_description,category,city,price,rating,tourism_location,tourism_image,tourism_gmaps,latlong,latitude,longitude
tfyfdt8ptqy0bprx40lw8m0woahhgj949u33egicu4zocdrbeovajmn,Museum Sri Baduga,"Museum Sri Baduga merupakan sebuah museum yang terletak di kota Bandung, Jawa Barat, Indonesia.\nMuseum ini dikelola oleh pemerintah provinsi Jawa Barat, yang mulai didirikan pada tahun 1974 dengan memanfaatkan bangunan lama bekas Kawedanan Tegallega, yang kemudian diresmikan pada tanggal 5 Juni 1980 oleh Menteri Pendidikan dan Kebudayaan waktu itu, Daoed Joesoef.\nPenamaan museum ini diambil dari gelar salah seorang raja Pajajaran, Sri Baduga Maharaja sebagaimana tertulis pada Prasasti Batutulis. Dan kemudian ditetapkan melalui Kepmendikbud nomor 02223/0/1990 tanggal 4 April 1990.",ctgry2l00j6i8btbjfsq5l2wt1dn2utfry089,Bandung,"3,000.00",4.5,"Jl. BKR No.185, Pelindung Hewan, Kec. Astanaanyar, Kota Bandung, Jawa Barat 40243",https://img.bandung.go.id/images/news/2022/08/28/header/166165976530-museum-sri-baduga-asyiknya-mengenal-budaya-sunda.jpeg,"https://www.google.com/maps/place/Sri+Baduga+Museum/@-6.9376435,107.6034883,17z/data=!3m1!4b1!4m6!3m5!1s0x2e68e899f41b0e7d:0xc6af38b146fd23ac!8m2!3d-6.9376435!4d107.6034883!16s%2Fg%2F1215_g1l?entry=ttu","-6.937446469752269, 107.6034883",-6.93744647,107.6034883
tfyxmrw7qp1tvq7rcbyq5ys18wwnn6cl4i4kx5xvr31h6dhfnzzefmn,Museum Sumpah Pemuda,"Museum Sumpah Pemuda adalah sebuah museum sejarah perjuangan kemerdekaan Republik Indonesia yang berada di Jalan Kramat Raya No. 106, Jakarta Pusat dan dikelola oleh Kementerian Pendidikan dan Kebudayaan Republik Indonesia. Museum ini dibuka untuk umum, setiap hari Selasa sampai dengan Jumat dari pukul 08.00 hingga 16.00 UTC+7, setiap Sabtu dan Minggu pada pukul 08.00—16.00 WIB, dan setiap hari Senin dan hari besar nasional, museum ini ditutup untuk umum.\nMuseum ini memiliki koleksi foto dan benda-benda yang berhubungan dengan sejarah Sumpah Pemuda 1928, serta kegiatan-kegiatan dalam pergerakan nasional kepemudaan Indonesia. Museum Sumpah Pemuda ini didirikan berdasarkan SK Gubernur DKI Jakarta pada tahun 1972 dan menjadi benda cagar budaya nasional.",ctgry2l00j6i8btbjfsq5l2wt1dn2utfry089,Jakarta,"2,000.00",4.7,"Jl. Kramat Raya No.106, RT.2/RW.9, Kwitang, Kec. Senen, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10420",https://upload.wikimedia.org/wikipedia/commons/e/e2/MuseumSumpahPemuda.jpg,"https://www.google.com/maps/place/Museum+Sumpah+Pemuda/@-6.1838388,106.8430507,17z/data=!3m1!4b1!4m6!3m5!1s0x2e69f448497eae29:0x6f890df278af3c65!8m2!3d-6.1838388!4d106.8430507!16s%2Fg%2F120qwcwd?entry=ttu","-6.183641471398323, 106.84355495527502",-6.183641471,106.843555
tfyw8m0woahhgj949u33egicu4zocdrbeovaja1jzyi5h7asaieqomn,Museum Taman Prasasti,"Museum Taman Prasasti adalah sebuah museum cagar budaya peninggalan masa kolonial Belanda yang berada di Jalan Tanah Abang No. 1, Jakarta Pusat. Museum ini memiliki koleksi prasasti nisan kuno serta miniatur makam khas dari 27 provinsi di Indonesia, beserta koleksi kereta jenazah antik. Museum seluas 1,2 ha ini merupakan museum terbuka yang menampilkan karya seni dari masa lampau tentang kecanggihan para pematung, pemahat, kaligrafer dan sastrawan yang menyatu.",ctgry2l00j6i8btbjfsq5l2wt1dn2utfry089,Jakarta,"2,000.00",4.5,"Jl. Tanah Abang I No.1, RT.11/RW.8, Petojo Sel., Kecamatan Gambir, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10160",https://museum.kemdikbud.go.id/storage/assets/images/museums/196/2019-11-27_9587.jpg,"https://www.google.com/maps/place/Museum+Taman+Prasasti/@-6.172452,106.817194,17z/data=!3m1!4b1!4m6!3m5!1s0x2e69f5d5d956ed99:0x90970858c9aba297!8m2!3d-6.172452!4d106.8197689!16s%2Fm%2F0b777jc?entry=ttu","-6.172276000437481, 106.81942557725957",-6.172276,106.8194256
tfym2p9k7boun95648ytyj1r2571i2oda2g93dk88zp8ow6t5wyg8mn,Museum Tekstil,"Museum cinta Tekstil menempati gedung tua di Jalan K.S. Tubun / Kota Bambu Selatan No. 4 Kecamatan Palmerah, Jakarta Barat\n\nGedungnya sendiri pada mulanya adalah rumah pribadi seorang warga negara Prancis yang dibangun pada abad ke-19. Kemudian dibeli oleh konsul Turki bernama Abdul Azis Almussawi Al Kazimi yang menetap di Indonesia. Selanjutnya tahun 1942 dijual kepada Dr. Karel Christian Cruq.\nPada masa perjuangan kemerdekaan Indonesia, gedung ini menjadi markas Barisan Keamanan Rakyat (BKR) dan tahun 1947 didiami oleh Lie Sion Pin. Pada tahun 1952 dibeli oleh Departemen Sosial dan pada tanggal 25 Oktober 1975 diserahkan kepada Pemda DKI Jakarta yang untuk kemudian pada tanggal 28 Juni 1976 diresmikan penggunaannya oleh Ibu Tien Soeharto sebagai Museum Tekstil.",ctgry2l00j6i8btbjfsq5l2wt1dn2utfry089,Jakarta,"5,000.00",4.5,"No 2-4, Jl. K.S. Tubun, Kota Bambu Sel., Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11420",https://museum.kemdikbud.go.id/storage/assets/images/museums/183/2019-11-27_523.jpg,"https://www.google.com/maps/place/Museum+of+Textile/@-6.1882117,106.8075545,17z/data=!4m10!1m2!2m1!1sMuseum+Tekstil!3m6!1s0x2e69f69b22a0585d:0xdc276556f2689b10!8m2!3d-6.1882117!4d106.8097432!15sCg5NdXNldW0gVGVrc3RpbFoQIg5tdXNldW0gdGVrc3RpbJIBBm11c2V1beABAA!16s%2Fm%2F09v8mnv?entry=ttu","-6.188046372003661, 106.81017233589588",-6.188046372,106.8101723
tfy95648ytyj1r2571i2oda2g93dk88zp8ow6t5wyg862fdt8ptqymn,Museum Ullen Sentalu,"Mengunjungi Museum Ullen Sentalu memberikan pengalaman yang mendalam tentang kekayaan budaya Jawa. Para pengunjung dapat menikmati pameran seni yang indah, belajar tentang tradisi dan kehidupan Jawa, serta mendalami cerita-cerita sejarah dan legenda yang terkait dengan Jawa",ctgry2l00j6i8btbjfsq5l2wt1dn2utfry089,Yogyakarta,"100,000.00",4.7,"Jl. Boyong No.KM 25, Kaliurang, Hargobinangun, Kec. Pakem, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55582",https://lh3.googleusercontent.com/p/AF1QipM4WHXSLIXsD4SBa-SeVgHfvNaXhJmbjEsoacFN=s1360-w1360-h1020,https://www.google.com/maps/search/Museum+Ullen+Sentalu,"-7.598031259249924, 110.42312540739788",-7.598031259,110.4231254
tfy4j0vs0cm1szfcwxky270mssrvbgk6eepsuo5gbznp3nqzxluccmn,Museum Wayang,"Museum Wayang adalah sebuah museum yang berlokasi di Jalan Pintu Besar Utara Nomor 27, Jakarta Barat.",ctgry2l00j6i8btbjfsq5l2wt1dn2utfry089,Jakarta,"5,000.00",4.5,"Jalan Pintu Besar Utara No.27 Pinangsia, RT.3/RW.6, Kota Tua, Kec. Taman Sari, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11110",https://upload.wikimedia.org/wikipedia/commons/thumb/b/bc/Museum_Wayang.jpg/1024px-Museum_Wayang.jpg,"https://www.google.com/maps/place/Wayang+Museum/@-6.1349072,106.8098703,17z/data=!3m1!4b1!4m6!3m5!1s0x2e6a1dff48f259ff:0xfeb6bfd7e15db853!8m2!3d-6.1349072!4d106.8124452!16s%2Fm%2F09v3972?entry=ttu","-6.134731188002797, 106.81245592883565",-6.134731188,106.8124559
tfy1tfccbf49ep88jce8p9uth9ngajqfe56ou3n0m2fnfd9mkzov0mn,Namina Resto & Private Resto,Restoran,ctgry7hc1oq4or1ymwddw2bu8uan5ntfry089,Garut,"50,000.00",4.6,"Jl. Raya Garut - Cikajang No.km 14, Sirnagalih, Kec. Cisurupan, Kabupaten Garut, Jawa Barat 44163",https://lh3.googleusercontent.com/p/AF1QipOvMyRf1rPt8t0aX3T5Y4Id8PcLjXZ4ID4bVjHV=s1360-w1360-h1020,"https://www.google.com/maps/place/Namina+Resto+%26+Private+Resto/@-7.2829186,107.8077065,17z/data=!3m1!4b1!4m6!3m5!1s0x2e68a59d4c73d8f3:0x9371531950439a06!8m2!3d-7.2829186!4d107.8077065!16s%2Fg%2F11kmr9n878?authuser=0&hl=id&entry=ttu","-7.282721717802556, 107.8077601441786",-7.282721718,107.8077601
tfyf6dtpabycfle06659ptyjss3572jtod12h04dbz8qq9fn7k6nzmn,NASI AKWANG,Restoran China,ctgry7hc1oq4or1ymwddw2bu8uan5ntfry089,Pontianak,"110,000.00",4.5,"Jl. Pahlawan No.238/9, Benua Melayu Darat, Kec. Pontianak Sel., Kota Pontianak, Kalimantan Barat 78115",https://lh3.googleusercontent.com/p/AF1QipOzdyZjoyabnKjnHD2wu2V5afe3ov5AyvMYWflM=s1360-w1360-h1020,https://maps.app.goo.gl/Y3QJKYnu8YxtybXQ8,"-0.04019187425219674, 109.34720242883571",-0.04019187425,109.3472024
tfyvuxnin8hgsuwq8id2pr5ps29nxoexdcvjvlo6owr42ixe86eq0mn,Nasi Ayam Afu,Restoran China,ctgry7hc1oq4or1ymwddw2bu8uan5ntfry089,Pontianak,"60,000.00",4.6,"Jl. Gajah Mada No.60, Benua Melayu Darat, Kec. Pontianak Sel., Kota Pontianak, Kalimantan Barat 78243",https://lh3.googleusercontent.com/p/AF1QipM3j-4RjP7_FW2k4qmnqxTAs-pCfJAOH1cySW2r=s1360-w1360-h1020,https://maps.app.goo.gl/ezWQQBFnHm21onBE7,"-0.031245918406127858, 109.34024061349282",-0.03124591841,109.3402406
tfym26bw55gikfw61qefudhqocl33ms0kxj0cuckgshxltxu2eouvmn,Nasi Ayam Bu Wido,Restoran Jawa,ctgry7hc1oq4or1ymwddw2bu8uan5ntfry089,Semarang,"18,500.00",4.6,"Jl. Melati Selatan, Brumbungan, Kec. Semarang Tengah, Kota Semarang, Jawa Tengah 50135",https://lh3.googleusercontent.com/p/AF1QipOV-NZ8gc0nlw014_yg5diW5mMXG3IjthGTc_GV=s1360-w1360-h1020,https://maps.app.goo.gl/Ak9CX2fsSq6ytjuTA,"-6.983065041165251, 110.42228664417858",-6.983065041,110.4222866
tfyptqy1bqrx40lw9n0wpbhhgj949u33egidu4zocdsbeovaja1kzmn,Nasi Balap Puyung Inaq Esun,Warung Nasi,ctgry7hc1oq4or1ymwddw2bu8uan5ntfry089,Lombok,"30,000.00",4.3,"Lingkung daye, Puyung, Kec. Praya, Lombok, Nusa Tenggara Bar. 83553",https://lh3.googleusercontent.com/p/AF1QipNyDGYOsxGbjjmody8lmoldQBfQQ8l1xMLnTZuC=s1360-w1360-h1020,"https://www.google.com/maps/place/Nasi+Balap+Puyung+Inaq+Esun/@-8.6847883,116.2427813,17z/data=!3m1!4b1!4m6!3m5!1s0x2dcdb0900be26ba5:0x4df654a6783ddee6!8m2!3d-8.6847883!4d116.2427813!16s%2Fg%2F11cs0cmwsq?entry=ttu","-8.684634515591002, 116.2427813",-8.684634516,116.2427813
tfy1szfcwxky270mstrvbgl6fepsuo5gb0np3nqzxluccv1at7s9lmn,Nasi Bug Matirah,Restoran,ctgry7hc1oq4or1ymwddw2bu8uan5ntfry089,Malang,"30,000.00",4.1,"Jl. Trunojoyo No.46, Klojen, Kec. Klojen, Kota Malang, Jawa Timur 65119",https://lh3.googleusercontent.com/p/AF1QipM3kexREPPdn9lPoceVJQ1ByvtCnJeOfNfKnWj5=s1360-w1360-h1020,"https://www.google.com/maps/place/Nasi+Bug+Matirah/@-7.9767619,112.6343072,17z/data=!3m1!4b1!4m6!3m5!1s0x2dd6283c08d03745:0xed7b197f246f5fae!8m2!3d-7.9767672!4d112.6368768!16s%2Fg%2F11gb3r0d_d?entry=ttu","-7.976613137062853, 112.63691971534287",-7.976613137,112.6369197
tfyer5ie7tzzy2rmrcllwy0vcmh6uvatx6ds1sj2hg0nzpsas0w86mn,Nasi Dulang Cianjur Rahmawati Ayam Kampung Lepas,Restoran Ayam,ctgry7hc1oq4or1ymwddw2bu8uan5ntfry089,Bogor,"125,000.00",4.5,"Gedung Wisata Kuliner, Jl. Bina Marga No.1B Lt. 1, RT.04/RW.11, Baranangsiang, Kec. Bogor Tim., Kota Bogor, Jawa Barat 16143",https://lh3.googleusercontent.com/p/AF1QipPR0CgzKh3P6DDlNlDX5khyRh64MO-FfsrtCtTG=s1360-w1360-h1020,https://www.google.com/maps/place/Nasi+Dulang+Cianjur+Rahmawati+Ayam+Kampung+Lepas/data=!4m7!3m6!1s0x2e69c5dce38a2a87:0x6f29be54d04cbce!8m2!3d-6.6045335!4d106.8078606!16s%2Fg%2F11b7rtvxg3!19sChIJhyqK49zFaS4RzssETeWb8gY?authuser=0&hl=id&rclk=1,"-6.605829022315196, 106.80878596692165",-6.605829022,106.808786
tfynxkwmp7zxt64jzgkhpr1ghovrbmzdrnf1787a0v0lut5793lvqmn,Nasi Goreng Babat Pak Karmin,Restoran Nasi Goreng,ctgry7hc1oq4or1ymwddw2bu8uan5ntfry089,Semarang,"25,000.00",4.2,"Jl. MH Thamrin No.84, Miroto, Kec. Semarang Tengah, Kota Semarang, Jawa Tengah 50134",https://lh3.googleusercontent.com/p/AF1QipN4mo-6BatEiMlPB9-qaH4cmiIs3Smc1jxh0_Iw=s1360-w1360-h1020,https://maps.app.goo.gl/ya6vXV6o6xULEgTQ8,"-6.981964137710706, 110.41796172274304",-6.981964138,110.4179617
tfyjbxuutxmrw7qp1uwq7rcbyr5ys18xwno6cl4i4kx5xvr42h6dimn,Nasi Goreng Pak Yatno,Restoran Nasi Goreng,ctgry7hc1oq4or1ymwddw2bu8uan5ntfry089,Magelang,"15,000.00",4.6,"Jl. Jend. Sarwo Edhie Wibowo No.9, Sarangan, Banyurojo, Kec. Mertoyudan, Kabupaten Magelang, Jawa Tengah 56172",https://lh3.googleusercontent.com/p/AF1QipPITHVCwWu7o84HbNn_oWRbltUsfPsHv8SgUEUI=s1360-w1360-h1020,"https://www.google.com/maps/place/Nasi+Goreng+Pak+Yatno/@-7.5059428,110.221397,17z/data=!3m1!4b1!4m6!3m5!1s0x2e7a8f2313327baf:0xc15527a7599df8c3!8m2!3d-7.5059481!4d110.2239666!16s%2Fg%2F11d_8gth1f?entry=ttu","-7.505730043418747, 110.22404170185004",-7.505730043,110.2240417
tfyq0hh06fycxeq8ryu7vb07b9hs389fwsde05iog2zzy2rw1dvv6mn,Nasi Goreng Sriwijaya,Restoran Nasi Goreng,ctgry7hc1oq4or1ymwddw2bu8uan5ntfry089,Jambi,"50,000.00",4.2,"Jalan Jendral Sudirman No. 6, The Hok, Jambi Selatan, Tambak Sari, Kec. Jambi Sel., Kota Jambi, Jambi 36122",https://lh3.googleusercontent.com/p/AF1QipNi83EYaH2njMnZW97MLlEGR3Czhxb_X565TlMn=s1360-w1360-h1020,"https://www.google.com/maps/place/Nasi+Goreng+Sriwijaya/@-1.6066021,103.6035235,14z/data=!4m10!1m2!2m1!1sNasi+Goreng+Sriwijaya+jambi%5C!3m6!1s0x2e2588c79335714b:0x213e8daebde94af7!8m2!3d-1.6066021!4d103.621033!15sChxOYXNpIEdvcmVuZyBTcml3aWpheWEgamFtYmlcWh0iG25hc2kgZ29yZW5nIHNyaXdpamF5YSBqYW1iaZIBFm5hc2lfZ29yZW5nX3Jlc3RhdXJhbnTgAQA!16s%2Fg%2F11bc7rcbws?authuser=0&hl=id&entry=ttu","-1.6046716678033304, 103.62094712921004",-1.604671668,103.6209471
tfydtg0by2fle0wxwzpkpasitwys9uf41t70u4bzzqgzfnxkxnq8zmn,Nasi Gurih Pak Rasyid,Restoran Sarapan,ctgry7hc1oq4or1ymwddw2bu8uan5ntfry089,Aceh,"25,000.00",4.5,"Kampung Baru, Baiturrahman, Banda Aceh City, Aceh 23127",https://lh5.googleusercontent.com/p/AF1QipO42Z0nRmB4uTAvhr8Mb9DPIOhpE9hUj03C2wt-=w408-h725-k-no,"https://www.google.com/maps/place/Nasi+Gurih+Pak+Rasyid/@5.5527849,95.3195724,17z/data=!3m1!4b1!4m6!3m5!1s0x3040374f40e1ac51:0xb5f41dab2ebc077f!8m2!3d5.5527849!4d95.3195724!16s%2Fg%2F11c0r2xllf?entry=ttu","5.553078195032446, 95.31959491534258",5.553078195,95.31959492
tfyudkgthxmtxu3epuv1iez0mr4a2ollkodinyhgslnhyi32piwpjmn,Nasi Kajeng,Rumah Makan,ctgry7hc1oq4or1ymwddw2bu8uan5ntfry089,Bali,"30,000.00",4.5,"Jl. Merdeka No.43, Kawan, Kec. Bangli, Kabupaten Bangli, Bali 80614",https://lh5.googleusercontent.com/p/AF1QipNdljPYi8hZlOXGlpfbi0lTiWz6JtXPgWX9Q7XM=w375-h281-p-k-no,"https://www.google.com/maps/place/Nasi+Kajeng/@-8.4575672,115.3564147,17z/data=!3m1!4b1!4m6!3m5!1s0x2dd2199546db4abb:0xa438cb2d8746ac20!8m2!3d-8.4575672!4d115.3564147!16s%2Fg%2F11clvg717q?authuser=0&hl=id&entry=ttu","-8.457402711478839, 115.35655417486434",-8.457402711,115.3565542
tfydhqocl33ms0kxj0cuckgshxltxu2eouv1hey0mq492ollkndinmn,Nasi Kapau Asli,Restoran Padang,ctgry7hc1oq4or1ymwddw2bu8uan5ntfry089,Pekanbaru,"20,000.00",4.3,"Jl. KH. Wahid Hasyim, Sumahilang, Kec. Pekanbaru Kota, Kota Pekanbaru, Riau 28156",https://lh3.googleusercontent.com/p/AF1QipOvf_mxwY_znumrkgTM4Ks1TyiyhBHUAC9SfwkQ=s1360-w1360-h1020,"https://www.google.com/maps/place/Nasi+Kapau+Asli/@0.5276255,101.4457872,17z/data=!3m1!4b1!4m6!3m5!1s0x31d5ac110971a93f:0xc4b9a060747a86ae!8m2!3d0.5276201!4d101.4483568!16s%2Fg%2F1hm3nlj2f?entry=ttu","0.5278722169472129, 101.44850700370007",0.5278722169,101.448507
tfydvv6z1vcwig4wa3x6e21ttbhqan9p2a20w97mbjnks44jkr7uemn,Nasi Kuning Mama Adel,Rumah Makan,ctgry7hc1oq4or1ymwddw2bu8uan5ntfry089,Kotawaringin,"25,000.00",4.5,"Jl. Ahmad Wongso No.32, Sidorejo, Kec. Arut Sel., Kabupaten Kotawaringin Barat, Kalimantan Tengah 74117",https://lh3.googleusercontent.com/p/AF1QipOnTIBfJp1fE_n36ctSrPei4WQQPlq1q0vZnBcu=s1360-w1360-h1020,"https://www.google.com/maps/place/Nasi+Kuning+Mama+Adel/@-2.6950485,111.0685403,9z/data=!4m10!1m2!2m1!1snasi+kuning+di+kota+waringin!3m6!1s0x2e08efb1fef2f3b5:0x27516a7b9bbaf428!8m2!3d-2.6950485!4d111.628843!15sChxuYXNpIGt1bmluZyBkaSBrb3RhIHdhcmluZ2luWh4iHG5hc2kga3VuaW5nIGRpIGtvdGEgd2FyaW5naW6SAQVkaW5lcpoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VOeGNscEhRbVZCRUFF4AEA!16s%2Fg%2F11f08v5fsj?entry=ttu","-2.636060882996628, 111.6288430166656",-2.636060883,111.628843
tfyw8y1j195hfvarmjr3dsjq63nobptyrdjkim27cx65gjlfw72remn,Nasi Lawar Kambing,Restoran Sate,ctgry7hc1oq4or1ymwddw2bu8uan5ntfry089,Bali,"50,000.00",4.6,"CCVP+Q2P, Jl. Kusanegara, Gunaksa, Kec. Dawan, Kabupaten Klungkung, Bali 80761",https://lh5.googleusercontent.com/p/AF1QipMsqxBpY9up5uHTeiiB9qgtC8LfOIKKQwPjk-2U=w375-h281-p-k-no,https://www.google.com/maps/place/Nasi+Lawar+Kambing/data=!4m7!3m6!1s0x2dd212284c5b985f:0x17239e5ce8c026bf!8m2!3d-8.5555286!4d115.4350733!16s%2Fg%2F11c6064twt!19sChIJX5hbTCgS0i0RvybA6FyeIxc?authuser=0&hl=id&rclk=1,"-8.555321715728132, 115.43504111349283",-8.555321716,115.4350411
tfy7zxt64jzgkhpr1ghovrbmzdrnf1787a0v0lut5793lvqf24i25mn,Nasi Pindang Kudus & Soto Sapi Gajahmada,Restoran Jawa Tengah,ctgry7hc1oq4or1ymwddw2bu8uan5ntfry089,Semarang,"31,000.00",4.3,"Jl. MH Thamrin No.40, Sekayu, Kec. Semarang Tengah, Kota Semarang, Jawa Tengah 50132",https://lh3.googleusercontent.com/p/AF1QipO_mdJbzaIrUUBAFpbi5C6bpCG_my8bl0-yckon=s1360-w1360-h1020,https://maps.app.goo.gl/BiADLL8gtB7NbgNj8,"-6.97983438618261, 110.4173189",-6.979834386,110.4173189
tfyguehqocl33ms1kyj0cudkgthxmtxu3epuv1iez0mr4a2ollkodmn,Nasi Tempong Condong Raos,Rumah Makan,ctgry7hc1oq4or1ymwddw2bu8uan5ntfry089,Bali,"25,000.00",4.5,"Jl. Gunung Batukaru No.1, Pemecutan, Kec. Denpasar Bar., Kota Denpasar, Bali 80112",https://lh5.googleusercontent.com/p/AF1QipOchfOHtf5Ne8Kr1o1ACyaIJ5l6ledvNaoanM5v=w375-h281-p-k-no,"https://www.google.com/maps/place/Nasi+Tempong+Condong+Raos/@-8.660241,115.1972586,15z/data=!4m10!1m2!2m1!1snasi+tempong!3m6!1s0x2dd240a4a542bcb9:0xaf8cf7f61fef9e76!8m2!3d-8.660241!4d115.2060133!15sCgxuYXNpIHRlbXBvbmdaDiIMbmFzaSB0ZW1wb25nkgEFZGluZXKaASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVTXllazE2UlZaM0VBReABAA!16s%2Fg%2F11b74l75gp?entry=ttu","-8.659159134196244, 115.20661414474824",-8.659159134,115.2066141
tfycfle06659ptyjss3572jtod12h04dbz8qq9fn7k6nzhz73f4k8mn,Nasi Uduk Palagan Pusat,Restoran Betawi,ctgry7hc1oq4or1ymwddw2bu8uan5ntfry089,Sleman,"49,375.00",4.4,"Jl. Palagan Tentara Pelajar No.104, Waras, Sariharjo, Kec. Ngaglik, Kabupaten Sleman, Daerah Istimewa Yogyakarta 55581",https://lh3.googleusercontent.com/p/AF1QipM-ZcVD4T7M69oUHDusTZfiFl8jFeve3ko_EoFL=s1360-w1360-h1020,https://maps.app.goo.gl/Rt4ev7feEGe7JR5Z6,"-7.746698513509559, 110.37225146931422",-7.746698514,110.3722515
tfy658ytyj1r2571i3oda2g93dk88zp8ow6t6wzh872fdt8ptqy1bmn,Nasi Uduk Toha Kartini,Restoran Nasi Uduk,ctgry7hc1oq4or1ymwddw2bu8uan5ntfry089,Lampung,"20,000.00",4.5,"Jl. Kartini No.105, Tj. Karang, Kec. Tj. Karang Pusat, Kota Bandar Lampung, Lampung 35127",https://lh3.googleusercontent.com/p/AF1QipMQL2DcUpjVSFY6hjFN3FXl0-xL9J9vZYFnQeiy=s1360-w1360-h1020,"https://www.google.com/maps/place/Nasi+Uduk+Toha+Kartini/@-5.4117748,105.2537085,17z/data=!3m1!4b1!4m6!3m5!1s0x2e40da5a995b02d7:0x44d4085a551365ed!8m2!3d-5.4117801!4d105.2562781!16s%2Fg%2F1pzp_ckqz?entry=ttu","-5.411593182242191, 105.25629955767144",-5.411593182,105.2562996
tfyj194hfvarljr3dsjq62nobpsyrdjjim26bw55gikfw61qefudhmn,New Pelabuhan Sukomanunggal Seafood & Chinese Food Restoran,Restoran China dan Seafood,ctgry7hc1oq4or1ymwddw2bu8uan5ntfry089,Surabaya,"150,000.00",4.7,"Jl. Raya Sukomanunggal Jaya No.2 Blok D1, Sukomanunggal, Kec. Sukomanunggal, Surabaya, Jawa Timur 60188",https://lh3.googleusercontent.com/p/AF1QipOv-jZCd5rhGFZZBLQ-XcKkk_wPual4vpZohYej=s1360-w1360-h1020,https://www.google.com/maps/place/New+Pelabuhan+Sukomanunggal+Seafood+%26+Chinese+Food+Restoran/data=!4m7!3m6!1s0x2dd7fdb4acb25cf7:0x823314725ab3a4f3!8m2!3d-7.269436!4d112.6944433!16s%2Fg%2F11ryhmty44!19sChIJ91yyrLT91y0R86SzWnIUM4I?authuser=0&hl=id&rclk=1,"-7.2692603970927285, 112.69448621534286",-7.269260397,112.6944862
tfylu5glms95qrdiv1tfccbf49ep88jce8p9uth9ngajqfe56ou3nmn,Ngohiang Khas Bogor Asli Gang Aut,Restoran China,ctgry7hc1oq4or1ymwddw2bu8uan5ntfry089,Bogor,"60,000.00",4.5,"Jl. Suryakencana No.309 A, RT.01/RW.07, Sukasari, Kec. Bogor Tim., Kota Bogor, Jawa Barat 16131",https://lh3.googleusercontent.com/p/AF1QipPcSEbuRVRRECsluWui4DQVbeblI-x_32vQG63q=s1360-w1360-h1020,https://www.google.com/maps?sca_esv=9e96d3fc373d3ae1&biw=638&bih=550&output=search&q=Ngohiang+Khas+Bogor+Asli+Gang+Aut&source=lnms&entry=mc&ved=1t:200715&ictx=111,"-6.610088386888053, 106.80498631090951",-6.610088387,106.8049863
tfy72reguehqocl33ms1kyj0cudkgthxmtxu3epuv1iez0mr4a2olmn,Observatorium Bosscha,"Observatorium Bosscha merupakan salah satu tempat peneropongan bintang tertua di Indonesia. Observatorium Bosscha (dahulu bernama Bosscha Sterrenwacht) dibangun oleh Nederlandsch-Indische Sterrenkundige Vereeniging (NISV) atau Perhimpunan Bintang Hindia Belanda. Observatorium Bosscha berlokasi di Lembang, Jawa Barat, sekitar 15 km di bagian utara Kota Bandung dengan koordinat geografis 107° 36' Bujur Timur dan 6° 49' Lintang Selatan. Tempat ini berdiri di atas tanah seluas 6 hektare, dan berada pada ketinggian 1310 meter di atas permukaan laut atau pada ketinggian 630 m dari dataran tinggi Bandung. Kode observatorium Persatuan Astronomi Internasional untuk observatorium Bosscha adalah 299. Tahun 2004, Observatorium Bosscha dinyatakan sebagai Benda Cagar Budaya oleh Pemerintah. Karena itu keberadaan Observatorium Bosscha dilindungi oleh UU Nomor 2/1992 tentang Benda Cagar Budaya. Selanjutnya, tahun 2008, Pemerintah menetapkan Observatorium Bosscha sebagai salah satu Objek Vital nasional yang harus diamankan.",ctgryla6bw54fikev61qdftdgpxbkctfry089,Bandung,"25,000.00",4.5,"Jl. Peneropongan Bintang No.45, Lembang, Kec. Lembang, Kabupaten Bandung Barat, Jawa Barat 40391",https://upload.wikimedia.org/wikipedia/commons/thumb/7/7f/Bosscha_001.JPG/1024px-Bosscha_001.JPG,"https://www.google.com/maps/place/Observatorium+Bosscha/@-6.8246311,107.6171106,17z/data=!3m1!4b1!4m6!3m5!1s0x2e68e11292b0db83:0xc0f73eee035e3ffd!8m2!3d-6.8246311!4d107.6171106!16s%2Fm%2F02zbmgy?entry=ttu","-6.824540551048231, 107.61707841349309",-6.824540551,107.6170784
